method p l int.effect mode strategy n power
matern_2.5 2 1.5 0 AICc exp 100 0.05
matern_2.5 2 1.5 0 AICc average 100 0.025
matern_2.5 2 1.5 0 AICc erm 100 0.025
matern_2.5 2 1.5 0 GCVc exp 100 0.015
matern_2.5 2 1.5 0 GCVc average 100 0.005
matern_2.5 2 1.5 0 GCVc erm 100 0.015
matern_2.5 2 1.5 0 gmpml exp 100 0.025
matern_2.5 2 1.5 0 gmpml average 100 0.01
matern_2.5 2 1.5 0 gmpml erm 100 0.015
matern_2.5 2 1.5 0 loocv exp 100 0.015
matern_2.5 2 1.5 0 loocv average 100 0.01
matern_2.5 2 1.5 0 loocv erm 100 0.015
matern_2.5 2 1.5 0.1 AICc exp 100 0.765
matern_2.5 2 1.5 0.1 AICc average 100 0.735
matern_2.5 2 1.5 0.1 AICc erm 100 0.73
matern_2.5 2 1.5 0.1 GCVc exp 100 0.62
matern_2.5 2 1.5 0.1 GCVc average 100 0.64
matern_2.5 2 1.5 0.1 GCVc erm 100 0.675
matern_2.5 2 1.5 0.1 gmpml exp 100 0.46
matern_2.5 2 1.5 0.1 gmpml average 100 0.515
matern_2.5 2 1.5 0.1 gmpml erm 100 0.66
matern_2.5 2 1.5 0.1 loocv exp 100 0.51
matern_2.5 2 1.5 0.1 loocv average 100 0.58
matern_2.5 2 1.5 0.1 loocv erm 100 0.64
matern_2.5 2 1.5 0.2 AICc exp 100 0.825
matern_2.5 2 1.5 0.2 AICc average 100 0.845
matern_2.5 2 1.5 0.2 AICc erm 100 0.855
matern_2.5 2 1.5 0.2 GCVc exp 100 0.82
matern_2.5 2 1.5 0.2 GCVc average 100 0.855
matern_2.5 2 1.5 0.2 GCVc erm 100 0.89
matern_2.5 2 1.5 0.2 gmpml exp 100 0.7
matern_2.5 2 1.5 0.2 gmpml average 100 0.64
matern_2.5 2 1.5 0.2 gmpml erm 100 0.815
matern_2.5 2 1.5 0.2 loocv exp 100 0.755
matern_2.5 2 1.5 0.2 loocv average 100 0.83
matern_2.5 2 1.5 0.2 loocv erm 100 0.825
matern_2.5 2 1.5 0.3 AICc exp 100 0.885
matern_2.5 2 1.5 0.3 AICc average 100 0.86
matern_2.5 2 1.5 0.3 AICc erm 100 0.86
matern_2.5 2 1.5 0.3 GCVc exp 100 0.9
matern_2.5 2 1.5 0.3 GCVc average 100 0.87
matern_2.5 2 1.5 0.3 GCVc erm 100 0.83
matern_2.5 2 1.5 0.3 gmpml exp 100 0.78
matern_2.5 2 1.5 0.3 gmpml average 100 0.83
matern_2.5 2 1.5 0.3 gmpml erm 100 0.86
matern_2.5 2 1.5 0.3 loocv exp 100 0.855
matern_2.5 2 1.5 0.3 loocv average 100 0.865
matern_2.5 2 1.5 0.3 loocv erm 100 0.815
