"n","method","p","l","int_effect","mode","strategy","beta","d"
100,"matern",2,1,0.25,"gmpml","erm","min",5
100,"matern",2,1,0.3,"gmpml","erm","min",5
100,"matern",2,1,0.4,"gmpml","erm","min",5
100,"matern",2,1,0.5,"gmpml","erm","min",5
100,"matern",2,1,0.6,"gmpml","erm","min",5
100,"matern",2,1,0.7,"gmpml","erm","min",5
100,"matern",2,1,0.8,"gmpml","erm","min",5
100,"matern",2,1,0.9,"gmpml","erm","min",5
100,"matern",2,1,1,"gmpml","erm","min",5
100,"matern",2,1.5,0,"gmpml","avg","min",1
100,"matern",2,1.5,0.05,"gmpml","avg","min",1
100,"matern",2,1.5,0.1,"gmpml","avg","min",1
100,"matern",2,1.5,0.15,"gmpml","avg","min",1
100,"matern",2,1.5,0.2,"gmpml","avg","min",1
100,"matern",2,1.5,0.25,"gmpml","avg","min",1
100,"matern",2,1.5,0.3,"gmpml","avg","min",1
100,"matern",2,1.5,0.4,"gmpml","avg","min",1
100,"matern",2,1.5,0.5,"gmpml","avg","min",1
100,"matern",2,1.5,0.6,"gmpml","avg","min",1
100,"matern",2,1.5,0.7,"gmpml","avg","min",1
100,"matern",2,1.5,0.8,"gmpml","avg","min",1
100,"matern",2,1.5,0.9,"gmpml","avg","min",1
100,"matern",2,1.5,1,"gmpml","avg","min",1
100,"matern",2,1.5,0,"gmpml","exp","min",1
100,"matern",2,1.5,0.05,"gmpml","exp","min",1
100,"matern",2,1.5,0.1,"gmpml","exp","min",1
100,"matern",2,1.5,0.15,"gmpml","exp","min",1
100,"matern",2,1.5,0.2,"gmpml","exp","min",1
100,"matern",2,1.5,0.25,"gmpml","exp","min",1
100,"matern",2,1.5,0.3,"gmpml","exp","min",1
100,"matern",2,1.5,0.4,"gmpml","exp","min",1
100,"matern",2,1.5,0.5,"gmpml","exp","min",1
100,"matern",2,1.5,0.6,"gmpml","exp","min",1
100,"matern",2,1.5,0.7,"gmpml","exp","min",1
100,"matern",2,1.5,0.8,"gmpml","exp","min",1
100,"matern",2,1.5,0.9,"gmpml","exp","min",1
100,"matern",2,1.5,1,"gmpml","exp","min",1
100,"matern",2,1.5,0,"gmpml","erm","min",1
100,"matern",2,1.5,0.05,"gmpml","erm","min",1
100,"matern",2,1.5,0.1,"gmpml","erm","min",1
100,"matern",2,1.5,0.15,"gmpml","erm","min",1
100,"matern",2,1.5,0.2,"gmpml","erm","min",1
100,"matern",2,1.5,0.25,"gmpml","erm","min",1
100,"matern",2,1.5,0.3,"gmpml","erm","min",1
100,"matern",2,1.5,0.4,"gmpml","erm","min",1
100,"matern",2,1.5,0.5,"gmpml","erm","min",1
100,"matern",2,1.5,0.6,"gmpml","erm","min",1
100,"matern",2,1.5,0.7,"gmpml","erm","min",1
100,"matern",2,1.5,0.8,"gmpml","erm","min",1
100,"matern",2,1.5,0.9,"gmpml","erm","min",1
100,"matern",2,1.5,1,"gmpml","erm","min",1
100,"matern",2,1.5,0,"gmpml","avg","min",2
100,"matern",2,1.5,0.05,"gmpml","avg","min",2
100,"matern",2,1.5,0.1,"gmpml","avg","min",2
100,"matern",2,1.5,0.15,"gmpml","avg","min",2
100,"matern",2,1.5,0.2,"gmpml","avg","min",2
100,"matern",2,1.5,0.25,"gmpml","avg","min",2
100,"matern",2,1.5,0.3,"gmpml","avg","min",2
100,"matern",2,1.5,0.4,"gmpml","avg","min",2
100,"matern",2,1.5,0.5,"gmpml","avg","min",2
100,"matern",2,1.5,0.6,"gmpml","avg","min",2
100,"matern",2,1.5,0.7,"gmpml","avg","min",2
100,"matern",2,1.5,0.8,"gmpml","avg","min",2
100,"matern",2,1.5,0.9,"gmpml","avg","min",2
100,"matern",2,1.5,1,"gmpml","avg","min",2
100,"matern",2,1.5,0,"gmpml","exp","min",2
100,"matern",2,1.5,0.05,"gmpml","exp","min",2
100,"matern",2,1.5,0.1,"gmpml","exp","min",2
100,"matern",2,1.5,0.15,"gmpml","exp","min",2
100,"matern",2,1.5,0.2,"gmpml","exp","min",2
100,"matern",2,1.5,0.25,"gmpml","exp","min",2
100,"matern",2,1.5,0.3,"gmpml","exp","min",2
100,"matern",2,1.5,0.4,"gmpml","exp","min",2
100,"matern",2,1.5,0.5,"gmpml","exp","min",2
100,"matern",2,1.5,0.6,"gmpml","exp","min",2
100,"matern",2,1.5,0.7,"gmpml","exp","min",2
100,"matern",2,1.5,0.8,"gmpml","exp","min",2
100,"matern",2,1.5,0.9,"gmpml","exp","min",2
100,"matern",2,1.5,1,"gmpml","exp","min",2
100,"matern",2,1.5,0,"gmpml","erm","min",2
100,"matern",2,1.5,0.05,"gmpml","erm","min",2
100,"matern",2,1.5,0.1,"gmpml","erm","min",2
100,"matern",2,1.5,0.15,"gmpml","erm","min",2
100,"matern",2,1.5,0.2,"gmpml","erm","min",2
100,"matern",2,1.5,0.25,"gmpml","erm","min",2
100,"matern",2,1.5,0.3,"gmpml","erm","min",2
100,"matern",2,1.5,0.4,"gmpml","erm","min",2
100,"matern",2,1.5,0.5,"gmpml","erm","min",2
100,"matern",2,1.5,0.6,"gmpml","erm","min",2
100,"matern",2,1.5,0.7,"gmpml","erm","min",2
100,"matern",2,1.5,0.8,"gmpml","erm","min",2
100,"matern",2,1.5,0.9,"gmpml","erm","min",2
100,"matern",2,1.5,1,"gmpml","erm","min",2
100,"matern",2,1.5,0,"gmpml","avg","min",3
100,"matern",2,1.5,0.05,"gmpml","avg","min",3
100,"matern",2,1.5,0.1,"gmpml","avg","min",3
100,"matern",2,1.5,0.15,"gmpml","avg","min",3
100,"matern",2,1.5,0.2,"gmpml","avg","min",3
100,"matern",2,1.5,0.25,"gmpml","avg","min",3
100,"matern",2,1.5,0.3,"gmpml","avg","min",3
100,"matern",2,1.5,0.4,"gmpml","avg","min",3
100,"matern",2,1.5,0.5,"gmpml","avg","min",3
100,"matern",2,1.5,0.6,"gmpml","avg","min",3
100,"matern",2,1.5,0.7,"gmpml","avg","min",3
100,"matern",2,1.5,0.8,"gmpml","avg","min",3
100,"matern",2,1.5,0.9,"gmpml","avg","min",3
100,"matern",2,1.5,1,"gmpml","avg","min",3
100,"matern",2,1.5,0,"gmpml","exp","min",3
100,"matern",2,1.5,0.05,"gmpml","exp","min",3
100,"matern",2,1.5,0.1,"gmpml","exp","min",3
100,"matern",2,1.5,0.15,"gmpml","exp","min",3
100,"matern",2,1.5,0.2,"gmpml","exp","min",3
100,"matern",2,1.5,0.25,"gmpml","exp","min",3
100,"matern",2,1.5,0.3,"gmpml","exp","min",3
100,"matern",2,1.5,0.4,"gmpml","exp","min",3
100,"matern",2,1.5,0.5,"gmpml","exp","min",3
100,"matern",2,1.5,0.6,"gmpml","exp","min",3
100,"matern",2,1.5,0.7,"gmpml","exp","min",3
100,"matern",2,1.5,0.8,"gmpml","exp","min",3
100,"matern",2,1.5,0.9,"gmpml","exp","min",3
100,"matern",2,1.5,1,"gmpml","exp","min",3
100,"matern",2,1.5,0,"gmpml","erm","min",3
100,"matern",2,1.5,0.05,"gmpml","erm","min",3
100,"matern",2,1.5,0.1,"gmpml","erm","min",3
100,"matern",2,1.5,0.15,"gmpml","erm","min",3
100,"matern",2,1.5,0.2,"gmpml","erm","min",3
100,"matern",2,1.5,0.25,"gmpml","erm","min",3
100,"matern",2,1.5,0.3,"gmpml","erm","min",3
100,"matern",2,1.5,0.4,"gmpml","erm","min",3
100,"matern",2,1.5,0.5,"gmpml","erm","min",3
100,"matern",2,1.5,0.6,"gmpml","erm","min",3
100,"matern",2,1.5,0.7,"gmpml","erm","min",3
100,"matern",2,1.5,0.8,"gmpml","erm","min",3
100,"matern",2,1.5,0.9,"gmpml","erm","min",3
100,"matern",2,1.5,1,"gmpml","erm","min",3
100,"matern",2,1.5,0,"gmpml","avg","min",4
100,"matern",2,1.5,0.05,"gmpml","avg","min",4
100,"matern",2,1.5,0.1,"gmpml","avg","min",4
100,"matern",2,1.5,0.15,"gmpml","avg","min",4
100,"matern",2,1.5,0.2,"gmpml","avg","min",4
100,"matern",2,1.5,0.25,"gmpml","avg","min",4
100,"matern",2,1.5,0.3,"gmpml","avg","min",4
100,"matern",2,1.5,0.4,"gmpml","avg","min",4
100,"matern",2,1.5,0.5,"gmpml","avg","min",4
100,"matern",2,1.5,0.6,"gmpml","avg","min",4
100,"matern",2,1.5,0.7,"gmpml","avg","min",4
100,"matern",2,1.5,0.8,"gmpml","avg","min",4
100,"matern",2,1.5,0.9,"gmpml","avg","min",4
100,"matern",2,1.5,1,"gmpml","avg","min",4
100,"matern",2,1.5,0,"gmpml","exp","min",4
100,"matern",2,1.5,0.05,"gmpml","exp","min",4
100,"matern",2,1.5,0.1,"gmpml","exp","min",4
100,"matern",2,1.5,0.15,"gmpml","exp","min",4
100,"matern",2,1.5,0.2,"gmpml","exp","min",4
100,"matern",2,1.5,0.25,"gmpml","exp","min",4
100,"matern",2,1.5,0.3,"gmpml","exp","min",4
100,"matern",2,1.5,0.4,"gmpml","exp","min",4
100,"matern",2,1.5,0.5,"gmpml","exp","min",4
100,"matern",2,1.5,0.6,"gmpml","exp","min",4
100,"matern",2,1.5,0.7,"gmpml","exp","min",4
100,"matern",2,1.5,0.8,"gmpml","exp","min",4
100,"matern",2,1.5,0.9,"gmpml","exp","min",4
100,"matern",2,1.5,1,"gmpml","exp","min",4
100,"matern",2,1.5,0,"gmpml","erm","min",4
100,"matern",2,1.5,0.05,"gmpml","erm","min",4
100,"matern",2,1.5,0.1,"gmpml","erm","min",4
100,"matern",2,1.5,0.15,"gmpml","erm","min",4
100,"matern",2,1.5,0.2,"gmpml","erm","min",4
100,"matern",2,1.5,0.25,"gmpml","erm","min",4
100,"matern",2,1.5,0.3,"gmpml","erm","min",4
100,"matern",2,1.5,0.4,"gmpml","erm","min",4
100,"matern",2,1.5,0.5,"gmpml","erm","min",4
100,"matern",2,1.5,0.6,"gmpml","erm","min",4
100,"matern",2,1.5,0.7,"gmpml","erm","min",4
100,"matern",2,1.5,0.8,"gmpml","erm","min",4
100,"matern",2,1.5,0.9,"gmpml","erm","min",4
100,"matern",2,1.5,1,"gmpml","erm","min",4
100,"matern",2,1.5,0,"gmpml","avg","min",5
100,"matern",2,1.5,0.05,"gmpml","avg","min",5
100,"matern",2,1.5,0.1,"gmpml","avg","min",5
100,"matern",2,1.5,0.15,"gmpml","avg","min",5
100,"matern",2,1.5,0.2,"gmpml","avg","min",5
100,"matern",2,1.5,0.25,"gmpml","avg","min",5
100,"matern",2,1.5,0.3,"gmpml","avg","min",5
100,"matern",2,1.5,0.4,"gmpml","avg","min",5
100,"matern",2,1.5,0.5,"gmpml","avg","min",5
100,"matern",2,1.5,0.6,"gmpml","avg","min",5
100,"matern",2,1.5,0.7,"gmpml","avg","min",5
100,"matern",2,1.5,0.8,"gmpml","avg","min",5
100,"matern",2,1.5,0.9,"gmpml","avg","min",5
100,"matern",2,1.5,1,"gmpml","avg","min",5
100,"matern",2,1.5,0,"gmpml","exp","min",5
100,"matern",2,1.5,0.05,"gmpml","exp","min",5
100,"matern",2,1.5,0.1,"gmpml","exp","min",5
100,"matern",2,1.5,0.15,"gmpml","exp","min",5
100,"matern",2,1.5,0.2,"gmpml","exp","min",5
100,"matern",2,1.5,0.25,"gmpml","exp","min",5
100,"matern",2,1.5,0.3,"gmpml","exp","min",5
100,"matern",2,1.5,0.4,"gmpml","exp","min",5
100,"matern",2,1.5,0.5,"gmpml","exp","min",5
100,"matern",2,1.5,0.6,"gmpml","exp","min",5
100,"matern",2,1.5,0.7,"gmpml","exp","min",5
100,"matern",2,1.5,0.8,"gmpml","exp","min",5
100,"matern",2,1.5,0.9,"gmpml","exp","min",5
100,"matern",2,1.5,1,"gmpml","exp","min",5
100,"matern",2,1.5,0,"gmpml","erm","min",5
100,"matern",2,1.5,0.05,"gmpml","erm","min",5
100,"matern",2,1.5,0.1,"gmpml","erm","min",5
100,"matern",2,1.5,0.15,"gmpml","erm","min",5
100,"matern",2,1.5,0.2,"gmpml","erm","min",5
100,"matern",2,1.5,0.25,"gmpml","erm","min",5
100,"matern",2,1.5,0.3,"gmpml","erm","min",5
100,"matern",2,1.5,0.4,"gmpml","erm","min",5
100,"matern",2,1.5,0.5,"gmpml","erm","min",5
100,"matern",2,1.5,0.6,"gmpml","erm","min",5
100,"matern",2,1.5,0.7,"gmpml","erm","min",5
100,"matern",2,1.5,0.8,"gmpml","erm","min",5
100,"matern",2,1.5,0.9,"gmpml","erm","min",5
100,"matern",2,1.5,1,"gmpml","erm","min",5
