"n","method","p","l","int_effect","mode","strategy","beta","d"
100,"matern",2,0.5,0.9,"gmpml","exp","min",2
100,"matern",1,1,0.9,"gmpml","exp","min",2
100,"matern",2,1,0.9,"gmpml","exp","min",2
100,"matern",1,1.5,0.9,"gmpml","exp","min",2
100,"matern",2,1.5,0.9,"gmpml","exp","min",2
100,"matern",1,0.5,1,"gmpml","exp","min",2
100,"matern",2,0.5,1,"gmpml","exp","min",2
100,"matern",1,1,1,"gmpml","exp","min",2
100,"matern",2,1,1,"gmpml","exp","min",2
100,"matern",1,1.5,1,"gmpml","exp","min",2
100,"matern",2,1.5,1,"gmpml","exp","min",2
100,"matern",1,0.5,0,"loocv","exp","min",2
100,"matern",2,0.5,0,"loocv","exp","min",2
100,"matern",1,1,0,"loocv","exp","min",2
100,"matern",2,1,0,"loocv","exp","min",2
100,"matern",1,1.5,0,"loocv","exp","min",2
100,"matern",2,1.5,0,"loocv","exp","min",2
100,"matern",1,0.5,0.05,"loocv","exp","min",2
100,"matern",2,0.5,0.05,"loocv","exp","min",2
100,"matern",1,1,0.05,"loocv","exp","min",2
100,"matern",2,1,0.05,"loocv","exp","min",2
100,"matern",1,1.5,0.05,"loocv","exp","min",2
100,"matern",2,1.5,0.05,"loocv","exp","min",2
100,"matern",1,0.5,0.1,"loocv","exp","min",2
100,"matern",2,0.5,0.1,"loocv","exp","min",2
100,"matern",1,1,0.1,"loocv","exp","min",2
100,"matern",2,1,0.1,"loocv","exp","min",2
100,"matern",1,1.5,0.1,"loocv","exp","min",2
100,"matern",2,1.5,0.1,"loocv","exp","min",2
100,"matern",1,0.5,0.15,"loocv","exp","min",2
100,"matern",2,0.5,0.15,"loocv","exp","min",2
100,"matern",1,1,0.15,"loocv","exp","min",2
100,"matern",2,1,0.15,"loocv","exp","min",2
100,"matern",1,1.5,0.15,"loocv","exp","min",2
100,"matern",2,1.5,0.15,"loocv","exp","min",2
100,"matern",1,0.5,0.2,"loocv","exp","min",2
100,"matern",2,0.5,0.2,"loocv","exp","min",2
100,"matern",1,1,0.2,"loocv","exp","min",2
100,"matern",2,1,0.2,"loocv","exp","min",2
100,"matern",1,1.5,0.2,"loocv","exp","min",2
100,"matern",2,1.5,0.2,"loocv","exp","min",2
100,"matern",1,0.5,0.25,"loocv","exp","min",2
100,"matern",2,0.5,0.25,"loocv","exp","min",2
100,"matern",1,1,0.25,"loocv","exp","min",2
100,"matern",2,1,0.25,"loocv","exp","min",2
100,"matern",1,1.5,0.25,"loocv","exp","min",2
100,"matern",2,1.5,0.25,"loocv","exp","min",2
100,"matern",1,0.5,0.3,"loocv","exp","min",2
100,"matern",2,0.5,0.3,"loocv","exp","min",2
100,"matern",1,1,0.3,"loocv","exp","min",2
100,"matern",2,1,0.3,"loocv","exp","min",2
100,"matern",1,1.5,0.3,"loocv","exp","min",2
100,"matern",2,1.5,0.3,"loocv","exp","min",2
100,"matern",1,0.5,0.4,"loocv","exp","min",2
100,"matern",2,0.5,0.4,"loocv","exp","min",2
100,"matern",1,1,0.4,"loocv","exp","min",2
100,"matern",2,1,0.4,"loocv","exp","min",2
100,"matern",1,1.5,0.4,"loocv","exp","min",2
100,"matern",2,1.5,0.4,"loocv","exp","min",2
100,"matern",1,0.5,0.5,"loocv","exp","min",2
100,"matern",2,0.5,0.5,"loocv","exp","min",2
100,"matern",1,1,0.5,"loocv","exp","min",2
100,"matern",2,1,0.5,"loocv","exp","min",2
100,"matern",1,1.5,0.5,"loocv","exp","min",2
100,"matern",2,1.5,0.5,"loocv","exp","min",2
100,"matern",1,0.5,0.6,"loocv","exp","min",2
100,"matern",2,0.5,0.6,"loocv","exp","min",2
100,"matern",1,1,0.6,"loocv","exp","min",2
100,"matern",2,1,0.6,"loocv","exp","min",2
100,"matern",1,1.5,0.6,"loocv","exp","min",2
100,"matern",2,1.5,0.6,"loocv","exp","min",2
100,"matern",1,0.5,0.7,"loocv","exp","min",2
100,"matern",2,0.5,0.7,"loocv","exp","min",2
100,"matern",1,1,0.7,"loocv","exp","min",2
100,"matern",2,1,0.7,"loocv","exp","min",2
100,"matern",1,1.5,0.7,"loocv","exp","min",2
100,"matern",2,1.5,0.7,"loocv","exp","min",2
100,"matern",1,0.5,0.8,"loocv","exp","min",2
100,"matern",2,0.5,0.8,"loocv","exp","min",2
100,"matern",1,1,0.8,"loocv","exp","min",2
100,"matern",2,1,0.8,"loocv","exp","min",2
100,"matern",1,1.5,0.8,"loocv","exp","min",2
100,"matern",2,1.5,0.8,"loocv","exp","min",2
100,"matern",1,0.5,0.9,"loocv","exp","min",2
100,"matern",2,0.5,0.9,"loocv","exp","min",2
100,"matern",1,1,0.9,"loocv","exp","min",2
100,"matern",2,1,0.9,"loocv","exp","min",2
100,"matern",1,1.5,0.9,"loocv","exp","min",2
100,"matern",2,1.5,0.9,"loocv","exp","min",2
100,"matern",1,0.5,1,"loocv","exp","min",2
100,"matern",2,0.5,1,"loocv","exp","min",2
100,"matern",1,1,1,"loocv","exp","min",2
100,"matern",2,1,1,"loocv","exp","min",2
100,"matern",1,1.5,1,"loocv","exp","min",2
100,"matern",2,1.5,1,"loocv","exp","min",2
100,"matern",1,0.5,0,"AICc","avg","min",3
100,"matern",2,0.5,0,"AICc","avg","min",3
100,"matern",1,1,0,"AICc","avg","min",3
100,"matern",2,1,0,"AICc","avg","min",3
100,"matern",1,1.5,0,"AICc","avg","min",3
100,"matern",2,1.5,0,"AICc","avg","min",3
100,"matern",1,0.5,0.05,"AICc","avg","min",3
100,"matern",2,0.5,0.05,"AICc","avg","min",3
100,"matern",1,1,0.05,"AICc","avg","min",3
100,"matern",2,1,0.05,"AICc","avg","min",3
100,"matern",1,1.5,0.05,"AICc","avg","min",3
100,"matern",2,1.5,0.05,"AICc","avg","min",3
100,"matern",1,0.5,0.1,"AICc","avg","min",3
100,"matern",2,0.5,0.1,"AICc","avg","min",3
100,"matern",1,1,0.1,"AICc","avg","min",3
100,"matern",2,1,0.1,"AICc","avg","min",3
100,"matern",1,1.5,0.1,"AICc","avg","min",3
100,"matern",2,1.5,0.1,"AICc","avg","min",3
100,"matern",1,0.5,0.15,"AICc","avg","min",3
100,"matern",2,0.5,0.15,"AICc","avg","min",3
100,"matern",1,1,0.15,"AICc","avg","min",3
100,"matern",2,1,0.15,"AICc","avg","min",3
100,"matern",1,1.5,0.15,"AICc","avg","min",3
100,"matern",2,1.5,0.15,"AICc","avg","min",3
100,"matern",1,0.5,0.2,"AICc","avg","min",3
100,"matern",2,0.5,0.2,"AICc","avg","min",3
100,"matern",1,1,0.2,"AICc","avg","min",3
100,"matern",2,1,0.2,"AICc","avg","min",3
100,"matern",1,1.5,0.2,"AICc","avg","min",3
100,"matern",2,1.5,0.2,"AICc","avg","min",3
100,"matern",1,0.5,0.25,"AICc","avg","min",3
100,"matern",2,0.5,0.25,"AICc","avg","min",3
100,"matern",1,1,0.25,"AICc","avg","min",3
100,"matern",2,1,0.25,"AICc","avg","min",3
100,"matern",1,1.5,0.25,"AICc","avg","min",3
100,"matern",2,1.5,0.25,"AICc","avg","min",3
100,"matern",1,0.5,0.3,"AICc","avg","min",3
100,"matern",2,0.5,0.3,"AICc","avg","min",3
100,"matern",1,1,0.3,"AICc","avg","min",3
100,"matern",2,1,0.3,"AICc","avg","min",3
100,"matern",1,1.5,0.3,"AICc","avg","min",3
100,"matern",2,1.5,0.3,"AICc","avg","min",3
100,"matern",1,0.5,0.4,"AICc","avg","min",3
100,"matern",2,0.5,0.4,"AICc","avg","min",3
100,"matern",1,1,0.4,"AICc","avg","min",3
100,"matern",2,1,0.4,"AICc","avg","min",3
100,"matern",1,1.5,0.4,"AICc","avg","min",3
100,"matern",2,1.5,0.4,"AICc","avg","min",3
100,"matern",1,0.5,0.5,"AICc","avg","min",3
100,"matern",2,0.5,0.5,"AICc","avg","min",3
100,"matern",1,1,0.5,"AICc","avg","min",3
100,"matern",2,1,0.5,"AICc","avg","min",3
100,"matern",1,1.5,0.5,"AICc","avg","min",3
100,"matern",2,1.5,0.5,"AICc","avg","min",3
100,"matern",1,0.5,0.6,"AICc","avg","min",3
100,"matern",2,0.5,0.6,"AICc","avg","min",3
100,"matern",1,1,0.6,"AICc","avg","min",3
100,"matern",2,1,0.6,"AICc","avg","min",3
100,"matern",1,1.5,0.6,"AICc","avg","min",3
100,"matern",2,1.5,0.6,"AICc","avg","min",3
100,"matern",1,0.5,0.7,"AICc","avg","min",3
100,"matern",2,0.5,0.7,"AICc","avg","min",3
100,"matern",1,1,0.7,"AICc","avg","min",3
100,"matern",2,1,0.7,"AICc","avg","min",3
100,"matern",1,1.5,0.7,"AICc","avg","min",3
100,"matern",2,1.5,0.7,"AICc","avg","min",3
100,"matern",1,0.5,0.8,"AICc","avg","min",3
100,"matern",2,0.5,0.8,"AICc","avg","min",3
100,"matern",1,1,0.8,"AICc","avg","min",3
100,"matern",2,1,0.8,"AICc","avg","min",3
100,"matern",1,1.5,0.8,"AICc","avg","min",3
100,"matern",2,1.5,0.8,"AICc","avg","min",3
100,"matern",1,0.5,0.9,"AICc","avg","min",3
100,"matern",2,0.5,0.9,"AICc","avg","min",3
100,"matern",1,1,0.9,"AICc","avg","min",3
100,"matern",2,1,0.9,"AICc","avg","min",3
100,"matern",1,1.5,0.9,"AICc","avg","min",3
100,"matern",2,1.5,0.9,"AICc","avg","min",3
100,"matern",1,0.5,1,"AICc","avg","min",3
100,"matern",2,0.5,1,"AICc","avg","min",3
100,"matern",1,1,1,"AICc","avg","min",3
100,"matern",2,1,1,"AICc","avg","min",3
100,"matern",1,1.5,1,"AICc","avg","min",3
100,"matern",2,1.5,1,"AICc","avg","min",3
100,"matern",1,0.5,0,"GCVc","avg","min",3
100,"matern",2,0.5,0,"GCVc","avg","min",3
100,"matern",1,1,0,"GCVc","avg","min",3
100,"matern",2,1,0,"GCVc","avg","min",3
100,"matern",1,1.5,0,"GCVc","avg","min",3
100,"matern",2,1.5,0,"GCVc","avg","min",3
100,"matern",1,0.5,0.05,"GCVc","avg","min",3
100,"matern",2,0.5,0.05,"GCVc","avg","min",3
100,"matern",1,1,0.05,"GCVc","avg","min",3
100,"matern",2,1,0.05,"GCVc","avg","min",3
100,"matern",1,1.5,0.05,"GCVc","avg","min",3
100,"matern",2,1.5,0.05,"GCVc","avg","min",3
100,"matern",1,0.5,0.1,"GCVc","avg","min",3
100,"matern",2,0.5,0.1,"GCVc","avg","min",3
100,"matern",1,1,0.1,"GCVc","avg","min",3
100,"matern",2,1,0.1,"GCVc","avg","min",3
100,"matern",1,1.5,0.1,"GCVc","avg","min",3
100,"matern",2,1.5,0.1,"GCVc","avg","min",3
100,"matern",1,0.5,0.15,"GCVc","avg","min",3
100,"matern",2,0.5,0.15,"GCVc","avg","min",3
100,"matern",1,1,0.15,"GCVc","avg","min",3
100,"matern",2,1,0.15,"GCVc","avg","min",3
100,"matern",1,1.5,0.15,"GCVc","avg","min",3
100,"matern",2,1.5,0.15,"GCVc","avg","min",3
100,"matern",1,0.5,0.2,"GCVc","avg","min",3
100,"matern",2,0.5,0.2,"GCVc","avg","min",3
100,"matern",1,1,0.2,"GCVc","avg","min",3
100,"matern",2,1,0.2,"GCVc","avg","min",3
100,"matern",1,1.5,0.2,"GCVc","avg","min",3
100,"matern",2,1.5,0.2,"GCVc","avg","min",3
100,"matern",1,0.5,0.25,"GCVc","avg","min",3
100,"matern",2,0.5,0.25,"GCVc","avg","min",3
100,"matern",1,1,0.25,"GCVc","avg","min",3
100,"matern",2,1,0.25,"GCVc","avg","min",3
100,"matern",1,1.5,0.25,"GCVc","avg","min",3
100,"matern",2,1.5,0.25,"GCVc","avg","min",3
100,"matern",1,0.5,0.3,"GCVc","avg","min",3
100,"matern",2,0.5,0.3,"GCVc","avg","min",3
100,"matern",1,1,0.3,"GCVc","avg","min",3
100,"matern",2,1,0.3,"GCVc","avg","min",3
100,"matern",1,1.5,0.3,"GCVc","avg","min",3
100,"matern",2,1.5,0.3,"GCVc","avg","min",3
100,"matern",1,0.5,0.4,"GCVc","avg","min",3
100,"matern",2,0.5,0.4,"GCVc","avg","min",3
100,"matern",1,1,0.4,"GCVc","avg","min",3
100,"matern",2,1,0.4,"GCVc","avg","min",3
100,"matern",1,1.5,0.4,"GCVc","avg","min",3
100,"matern",2,1.5,0.4,"GCVc","avg","min",3
100,"matern",1,0.5,0.5,"GCVc","avg","min",3
100,"matern",2,0.5,0.5,"GCVc","avg","min",3
100,"matern",1,1,0.5,"GCVc","avg","min",3
100,"matern",2,1,0.5,"GCVc","avg","min",3
100,"matern",1,1.5,0.5,"GCVc","avg","min",3
100,"matern",2,1.5,0.5,"GCVc","avg","min",3
100,"matern",1,0.5,0.6,"GCVc","avg","min",3
100,"matern",2,0.5,0.6,"GCVc","avg","min",3
100,"matern",1,1,0.6,"GCVc","avg","min",3
100,"matern",2,1,0.6,"GCVc","avg","min",3
100,"matern",1,1.5,0.6,"GCVc","avg","min",3
100,"matern",2,1.5,0.6,"GCVc","avg","min",3
100,"matern",1,0.5,0.7,"GCVc","avg","min",3
100,"matern",2,0.5,0.7,"GCVc","avg","min",3
100,"matern",1,1,0.7,"GCVc","avg","min",3
100,"matern",2,1,0.7,"GCVc","avg","min",3
100,"matern",1,1.5,0.7,"GCVc","avg","min",3
100,"matern",2,1.5,0.7,"GCVc","avg","min",3
100,"matern",1,0.5,0.8,"GCVc","avg","min",3
100,"matern",2,0.5,0.8,"GCVc","avg","min",3
100,"matern",1,1,0.8,"GCVc","avg","min",3
100,"matern",2,1,0.8,"GCVc","avg","min",3
100,"matern",1,1.5,0.8,"GCVc","avg","min",3
100,"matern",2,1.5,0.8,"GCVc","avg","min",3
100,"matern",1,0.5,0.9,"GCVc","avg","min",3
100,"matern",2,0.5,0.9,"GCVc","avg","min",3
100,"matern",1,1,0.9,"GCVc","avg","min",3
100,"matern",2,1,0.9,"GCVc","avg","min",3
100,"matern",1,1.5,0.9,"GCVc","avg","min",3
100,"matern",2,1.5,0.9,"GCVc","avg","min",3
100,"matern",1,0.5,1,"GCVc","avg","min",3
100,"matern",2,0.5,1,"GCVc","avg","min",3
100,"matern",1,1,1,"GCVc","avg","min",3
100,"matern",2,1,1,"GCVc","avg","min",3
100,"matern",1,1.5,1,"GCVc","avg","min",3
100,"matern",2,1.5,1,"GCVc","avg","min",3
100,"matern",1,0.5,0,"gmpml","avg","min",3
100,"matern",2,0.5,0,"gmpml","avg","min",3
100,"matern",1,1,0,"gmpml","avg","min",3
100,"matern",2,1,0,"gmpml","avg","min",3
100,"matern",1,1.5,0,"gmpml","avg","min",3
100,"matern",2,1.5,0,"gmpml","avg","min",3
100,"matern",1,0.5,0.05,"gmpml","avg","min",3
100,"matern",2,0.5,0.05,"gmpml","avg","min",3
100,"matern",1,1,0.05,"gmpml","avg","min",3
100,"matern",2,1,0.05,"gmpml","avg","min",3
100,"matern",1,1.5,0.05,"gmpml","avg","min",3
100,"matern",2,1.5,0.05,"gmpml","avg","min",3
100,"matern",1,0.5,0.1,"gmpml","avg","min",3
100,"matern",2,0.5,0.1,"gmpml","avg","min",3
100,"matern",1,1,0.1,"gmpml","avg","min",3
100,"matern",2,1,0.1,"gmpml","avg","min",3
100,"matern",1,1.5,0.1,"gmpml","avg","min",3
100,"matern",2,1.5,0.1,"gmpml","avg","min",3
100,"matern",1,0.5,0.15,"gmpml","avg","min",3
100,"matern",2,0.5,0.15,"gmpml","avg","min",3
100,"matern",1,1,0.15,"gmpml","avg","min",3
100,"matern",2,1,0.15,"gmpml","avg","min",3
100,"matern",1,1.5,0.15,"gmpml","avg","min",3
100,"matern",2,1.5,0.15,"gmpml","avg","min",3
100,"matern",1,0.5,0.2,"gmpml","avg","min",3
100,"matern",2,0.5,0.2,"gmpml","avg","min",3
100,"matern",1,1,0.2,"gmpml","avg","min",3
100,"matern",2,1,0.2,"gmpml","avg","min",3
100,"matern",1,1.5,0.2,"gmpml","avg","min",3
100,"matern",2,1.5,0.2,"gmpml","avg","min",3
100,"matern",1,0.5,0.25,"gmpml","avg","min",3
100,"matern",2,0.5,0.25,"gmpml","avg","min",3
100,"matern",1,1,0.25,"gmpml","avg","min",3
100,"matern",2,1,0.25,"gmpml","avg","min",3
100,"matern",1,1.5,0.25,"gmpml","avg","min",3
100,"matern",2,1.5,0.25,"gmpml","avg","min",3
100,"matern",1,0.5,0.3,"gmpml","avg","min",3
100,"matern",2,0.5,0.3,"gmpml","avg","min",3
100,"matern",1,1,0.3,"gmpml","avg","min",3
100,"matern",2,1,0.3,"gmpml","avg","min",3
100,"matern",1,1.5,0.3,"gmpml","avg","min",3
100,"matern",2,1.5,0.3,"gmpml","avg","min",3
100,"matern",1,0.5,0.4,"gmpml","avg","min",3
100,"matern",2,0.5,0.4,"gmpml","avg","min",3
100,"matern",1,1,0.4,"gmpml","avg","min",3
100,"matern",2,1,0.4,"gmpml","avg","min",3
100,"matern",1,1.5,0.4,"gmpml","avg","min",3
100,"matern",2,1.5,0.4,"gmpml","avg","min",3
100,"matern",1,0.5,0.5,"gmpml","avg","min",3
